,number_of_passage,timestamp,line,road_type
3883,0,2022-07-13 01:00:00,USKUDAR-EMINONU,DENIZ
3884,0,2022-07-13 02:00:00,USKUDAR-EMINONU,DENIZ
3885,0,2022-07-13 03:00:00,USKUDAR-EMINONU,DENIZ
3886,0,2022-07-13 04:00:00,USKUDAR-EMINONU,DENIZ
3887,0,2022-07-13 05:00:00,USKUDAR-EMINONU,DENIZ
3888,317,2022-07-13 06:00:00,USKUDAR-EMINONU,DENIZ
3889,711,2022-07-13 07:00:00,USKUDAR-EMINONU,DENIZ
3890,599,2022-07-13 08:00:00,USKUDAR-EMINONU,DENIZ
3891,609,2022-07-13 09:00:00,USKUDAR-EMINONU,DENIZ
3892,728,2022-07-13 10:00:00,USKUDAR-EMINONU,DENIZ
3893,1189,2022-07-13 11:00:00,USKUDAR-EMINONU,DENIZ
3894,1675,2022-07-13 12:00:00,USKUDAR-EMINONU,DENIZ
3895,1737,2022-07-13 13:00:00,USKUDAR-EMINONU,DENIZ
3896,2124,2022-07-13 14:00:00,USKUDAR-EMINONU,DENIZ
3897,1870,2022-07-13 15:00:00,USKUDAR-EMINONU,DENIZ
3898,1745,2022-07-13 16:00:00,USKUDAR-EMINONU,DENIZ
3899,1525,2022-07-13 17:00:00,USKUDAR-EMINONU,DENIZ
3900,1337,2022-07-13 18:00:00,USKUDAR-EMINONU,DENIZ
3901,1142,2022-07-13 19:00:00,USKUDAR-EMINONU,DENIZ
3902,1093,2022-07-13 20:00:00,USKUDAR-EMINONU,DENIZ
3903,843,2022-07-13 21:00:00,USKUDAR-EMINONU,DENIZ
3904,298,2022-07-13 22:00:00,USKUDAR-EMINONU,DENIZ
3905,0,2022-07-13 23:00:00,USKUDAR-EMINONU,DENIZ
3906,0,2022-07-14 00:00:00,USKUDAR-EMINONU,DENIZ
3907,0,2022-07-14 01:00:00,USKUDAR-EMINONU,DENIZ
3908,0,2022-07-14 02:00:00,USKUDAR-EMINONU,DENIZ
3909,0,2022-07-14 03:00:00,USKUDAR-EMINONU,DENIZ
3910,0,2022-07-14 04:00:00,USKUDAR-EMINONU,DENIZ
3911,0,2022-07-14 05:00:00,USKUDAR-EMINONU,DENIZ
3912,314,2022-07-14 06:00:00,USKUDAR-EMINONU,DENIZ
3913,656,2022-07-14 07:00:00,USKUDAR-EMINONU,DENIZ
3914,622,2022-07-14 08:00:00,USKUDAR-EMINONU,DENIZ
3915,646,2022-07-14 09:00:00,USKUDAR-EMINONU,DENIZ
3916,976,2022-07-14 10:00:00,USKUDAR-EMINONU,DENIZ
3917,1219,2022-07-14 11:00:00,USKUDAR-EMINONU,DENIZ
3918,1592,2022-07-14 12:00:00,USKUDAR-EMINONU,DENIZ
3919,1873,2022-07-14 13:00:00,USKUDAR-EMINONU,DENIZ
3920,1998,2022-07-14 14:00:00,USKUDAR-EMINONU,DENIZ
3921,1912,2022-07-14 15:00:00,USKUDAR-EMINONU,DENIZ
3922,1787,2022-07-14 16:00:00,USKUDAR-EMINONU,DENIZ
3923,1475,2022-07-14 17:00:00,USKUDAR-EMINONU,DENIZ
3924,1348,2022-07-14 18:00:00,USKUDAR-EMINONU,DENIZ
3925,1125,2022-07-14 19:00:00,USKUDAR-EMINONU,DENIZ
3926,1086,2022-07-14 20:00:00,USKUDAR-EMINONU,DENIZ
3927,883,2022-07-14 21:00:00,USKUDAR-EMINONU,DENIZ
3928,312,2022-07-14 22:00:00,USKUDAR-EMINONU,DENIZ
3929,0,2022-07-14 23:00:00,USKUDAR-EMINONU,DENIZ
3930,0,2022-07-15 00:00:00,USKUDAR-EMINONU,DENIZ
3931,0,2022-07-15 01:00:00,USKUDAR-EMINONU,DENIZ
3932,0,2022-07-15 02:00:00,USKUDAR-EMINONU,DENIZ
3933,0,2022-07-15 03:00:00,USKUDAR-EMINONU,DENIZ
3934,0,2022-07-15 04:00:00,USKUDAR-EMINONU,DENIZ
3935,0,2022-07-15 05:00:00,USKUDAR-EMINONU,DENIZ
3936,180,2022-07-15 06:00:00,USKUDAR-EMINONU,DENIZ
3937,705,2022-07-15 07:00:00,USKUDAR-EMINONU,DENIZ
3938,747,2022-07-15 08:00:00,USKUDAR-EMINONU,DENIZ
3939,900,2022-07-15 09:00:00,USKUDAR-EMINONU,DENIZ
3940,1582,2022-07-15 10:00:00,USKUDAR-EMINONU,DENIZ
3941,2359,2022-07-15 11:00:00,USKUDAR-EMINONU,DENIZ
3942,2908,2022-07-15 12:00:00,USKUDAR-EMINONU,DENIZ
3943,3094,2022-07-15 13:00:00,USKUDAR-EMINONU,DENIZ
3944,3943,2022-07-15 14:00:00,USKUDAR-EMINONU,DENIZ
3945,3288,2022-07-15 15:00:00,USKUDAR-EMINONU,DENIZ
3946,3615,2022-07-15 16:00:00,USKUDAR-EMINONU,DENIZ
3947,4168,2022-07-15 17:00:00,USKUDAR-EMINONU,DENIZ
3948,3084,2022-07-15 18:00:00,USKUDAR-EMINONU,DENIZ
3949,3023,2022-07-15 19:00:00,USKUDAR-EMINONU,DENIZ
3950,2676,2022-07-15 20:00:00,USKUDAR-EMINONU,DENIZ
3951,2288,2022-07-15 21:00:00,USKUDAR-EMINONU,DENIZ
3952,565,2022-07-15 22:00:00,USKUDAR-EMINONU,DENIZ
3953,0,2022-07-15 23:00:00,USKUDAR-EMINONU,DENIZ
3954,0,2022-07-16 00:00:00,USKUDAR-EMINONU,DENIZ
3955,0,2022-07-16 01:00:00,USKUDAR-EMINONU,DENIZ
3956,0,2022-07-16 02:00:00,USKUDAR-EMINONU,DENIZ
3957,0,2022-07-16 03:00:00,USKUDAR-EMINONU,DENIZ
3958,0,2022-07-16 04:00:00,USKUDAR-EMINONU,DENIZ
3959,0,2022-07-16 05:00:00,USKUDAR-EMINONU,DENIZ
3960,228,2022-07-16 06:00:00,USKUDAR-EMINONU,DENIZ
3961,580,2022-07-16 07:00:00,USKUDAR-EMINONU,DENIZ
3962,598,2022-07-16 08:00:00,USKUDAR-EMINONU,DENIZ
3963,632,2022-07-16 09:00:00,USKUDAR-EMINONU,DENIZ
3964,685,2022-07-16 10:00:00,USKUDAR-EMINONU,DENIZ
3965,892,2022-07-16 11:00:00,USKUDAR-EMINONU,DENIZ
3966,1408,2022-07-16 12:00:00,USKUDAR-EMINONU,DENIZ
3967,1591,2022-07-16 13:00:00,USKUDAR-EMINONU,DENIZ
3968,1846,2022-07-16 14:00:00,USKUDAR-EMINONU,DENIZ
3969,1778,2022-07-16 15:00:00,USKUDAR-EMINONU,DENIZ
3970,1495,2022-07-16 16:00:00,USKUDAR-EMINONU,DENIZ
3971,1545,2022-07-16 17:00:00,USKUDAR-EMINONU,DENIZ
3972,1366,2022-07-16 18:00:00,USKUDAR-EMINONU,DENIZ
3973,1279,2022-07-16 19:00:00,USKUDAR-EMINONU,DENIZ
3974,1129,2022-07-16 20:00:00,USKUDAR-EMINONU,DENIZ
3975,971,2022-07-16 21:00:00,USKUDAR-EMINONU,DENIZ
3976,315,2022-07-16 22:00:00,USKUDAR-EMINONU,DENIZ
3977,0,2022-07-16 23:00:00,USKUDAR-EMINONU,DENIZ
3978,0,2022-07-17 00:00:00,USKUDAR-EMINONU,DENIZ
3979,0,2022-07-17 01:00:00,USKUDAR-EMINONU,DENIZ
3980,0,2022-07-17 02:00:00,USKUDAR-EMINONU,DENIZ
3981,0,2022-07-17 03:00:00,USKUDAR-EMINONU,DENIZ
3982,0,2022-07-17 04:00:00,USKUDAR-EMINONU,DENIZ
3983,0,2022-07-17 05:00:00,USKUDAR-EMINONU,DENIZ
3984,61,2022-07-17 06:00:00,USKUDAR-EMINONU,DENIZ
3985,166,2022-07-17 07:00:00,USKUDAR-EMINONU,DENIZ
3986,245,2022-07-17 08:00:00,USKUDAR-EMINONU,DENIZ
3987,351,2022-07-17 09:00:00,USKUDAR-EMINONU,DENIZ
3988,457,2022-07-17 10:00:00,USKUDAR-EMINONU,DENIZ
3989,843,2022-07-17 11:00:00,USKUDAR-EMINONU,DENIZ
3990,1402,2022-07-17 12:00:00,USKUDAR-EMINONU,DENIZ
3991,1321,2022-07-17 13:00:00,USKUDAR-EMINONU,DENIZ
3992,1635,2022-07-17 14:00:00,USKUDAR-EMINONU,DENIZ
3993,1816,2022-07-17 15:00:00,USKUDAR-EMINONU,DENIZ
3994,1699,2022-07-17 16:00:00,USKUDAR-EMINONU,DENIZ
3995,1524,2022-07-17 17:00:00,USKUDAR-EMINONU,DENIZ
3996,1402,2022-07-17 18:00:00,USKUDAR-EMINONU,DENIZ
3997,1238,2022-07-17 19:00:00,USKUDAR-EMINONU,DENIZ
3998,1087,2022-07-17 20:00:00,USKUDAR-EMINONU,DENIZ
3999,950,2022-07-17 21:00:00,USKUDAR-EMINONU,DENIZ
4000,275,2022-07-17 22:00:00,USKUDAR-EMINONU,DENIZ
4001,0,2022-07-17 23:00:00,USKUDAR-EMINONU,DENIZ
4002,0,2022-07-18 00:00:00,USKUDAR-EMINONU,DENIZ
4003,0,2022-07-18 01:00:00,USKUDAR-EMINONU,DENIZ
4004,0,2022-07-18 02:00:00,USKUDAR-EMINONU,DENIZ
4005,0,2022-07-18 03:00:00,USKUDAR-EMINONU,DENIZ
4006,0,2022-07-18 04:00:00,USKUDAR-EMINONU,DENIZ
4007,0,2022-07-18 05:00:00,USKUDAR-EMINONU,DENIZ
4008,475,2022-07-18 06:00:00,USKUDAR-EMINONU,DENIZ
4009,1076,2022-07-18 07:00:00,USKUDAR-EMINONU,DENIZ
4010,985,2022-07-18 08:00:00,USKUDAR-EMINONU,DENIZ
4011,734,2022-07-18 09:00:00,USKUDAR-EMINONU,DENIZ
4012,794,2022-07-18 10:00:00,USKUDAR-EMINONU,DENIZ
4013,1018,2022-07-18 11:00:00,USKUDAR-EMINONU,DENIZ
4014,1257,2022-07-18 12:00:00,USKUDAR-EMINONU,DENIZ
4015,1229,2022-07-18 13:00:00,USKUDAR-EMINONU,DENIZ
4016,1290,2022-07-18 14:00:00,USKUDAR-EMINONU,DENIZ
4017,1160,2022-07-18 15:00:00,USKUDAR-EMINONU,DENIZ
4018,930,2022-07-18 16:00:00,USKUDAR-EMINONU,DENIZ
4019,964,2022-07-18 17:00:00,USKUDAR-EMINONU,DENIZ
4020,839,2022-07-18 18:00:00,USKUDAR-EMINONU,DENIZ
4021,692,2022-07-18 19:00:00,USKUDAR-EMINONU,DENIZ
4022,563,2022-07-18 20:00:00,USKUDAR-EMINONU,DENIZ
4023,464,2022-07-18 21:00:00,USKUDAR-EMINONU,DENIZ
4024,159,2022-07-18 22:00:00,USKUDAR-EMINONU,DENIZ
4025,0,2022-07-18 23:00:00,USKUDAR-EMINONU,DENIZ
4026,0,2022-07-19 00:00:00,USKUDAR-EMINONU,DENIZ
4027,0,2022-07-19 01:00:00,USKUDAR-EMINONU,DENIZ
4028,0,2022-07-19 02:00:00,USKUDAR-EMINONU,DENIZ
4029,0,2022-07-19 03:00:00,USKUDAR-EMINONU,DENIZ
4030,0,2022-07-19 04:00:00,USKUDAR-EMINONU,DENIZ
4031,0,2022-07-19 05:00:00,USKUDAR-EMINONU,DENIZ
4032,454,2022-07-19 06:00:00,USKUDAR-EMINONU,DENIZ
4033,1123,2022-07-19 07:00:00,USKUDAR-EMINONU,DENIZ
4034,1041,2022-07-19 08:00:00,USKUDAR-EMINONU,DENIZ
4035,799,2022-07-19 09:00:00,USKUDAR-EMINONU,DENIZ
4036,889,2022-07-19 10:00:00,USKUDAR-EMINONU,DENIZ
4037,1038,2022-07-19 11:00:00,USKUDAR-EMINONU,DENIZ
4038,1234,2022-07-19 12:00:00,USKUDAR-EMINONU,DENIZ
4039,1237,2022-07-19 13:00:00,USKUDAR-EMINONU,DENIZ
4040,1366,2022-07-19 14:00:00,USKUDAR-EMINONU,DENIZ
4041,1201,2022-07-19 15:00:00,USKUDAR-EMINONU,DENIZ
4042,971,2022-07-19 16:00:00,USKUDAR-EMINONU,DENIZ
4043,1139,2022-07-19 17:00:00,USKUDAR-EMINONU,DENIZ
4044,894,2022-07-19 18:00:00,USKUDAR-EMINONU,DENIZ
4045,873,2022-07-19 19:00:00,USKUDAR-EMINONU,DENIZ
4046,728,2022-07-19 20:00:00,USKUDAR-EMINONU,DENIZ
4047,524,2022-07-19 21:00:00,USKUDAR-EMINONU,DENIZ
4048,176,2022-07-19 22:00:00,USKUDAR-EMINONU,DENIZ
4049,0,2022-07-19 23:00:00,USKUDAR-EMINONU,DENIZ
4050,0,2022-07-20 00:00:00,USKUDAR-EMINONU,DENIZ
4051,0,2022-07-20 01:00:00,USKUDAR-EMINONU,DENIZ
4052,0,2022-07-20 02:00:00,USKUDAR-EMINONU,DENIZ
4053,0,2022-07-20 03:00:00,USKUDAR-EMINONU,DENIZ
4054,0,2022-07-20 04:00:00,USKUDAR-EMINONU,DENIZ
4055,0,2022-07-20 05:00:00,USKUDAR-EMINONU,DENIZ
4056,461,2022-07-20 06:00:00,USKUDAR-EMINONU,DENIZ
4057,1093,2022-07-20 07:00:00,USKUDAR-EMINONU,DENIZ
4058,1055,2022-07-20 08:00:00,USKUDAR-EMINONU,DENIZ
4059,776,2022-07-20 09:00:00,USKUDAR-EMINONU,DENIZ
4060,855,2022-07-20 10:00:00,USKUDAR-EMINONU,DENIZ
4061,1069,2022-07-20 11:00:00,USKUDAR-EMINONU,DENIZ
4062,1348,2022-07-20 12:00:00,USKUDAR-EMINONU,DENIZ
4063,1310,2022-07-20 13:00:00,USKUDAR-EMINONU,DENIZ
4064,1289,2022-07-20 14:00:00,USKUDAR-EMINONU,DENIZ
4065,1174,2022-07-20 15:00:00,USKUDAR-EMINONU,DENIZ
4066,1082,2022-07-20 16:00:00,USKUDAR-EMINONU,DENIZ
4067,910,2022-07-20 17:00:00,USKUDAR-EMINONU,DENIZ
4068,890,2022-07-20 18:00:00,USKUDAR-EMINONU,DENIZ
4069,760,2022-07-20 19:00:00,USKUDAR-EMINONU,DENIZ
4070,718,2022-07-20 20:00:00,USKUDAR-EMINONU,DENIZ
4071,550,2022-07-20 21:00:00,USKUDAR-EMINONU,DENIZ
4072,170,2022-07-20 22:00:00,USKUDAR-EMINONU,DENIZ
4073,0,2022-07-20 23:00:00,USKUDAR-EMINONU,DENIZ
4074,0,2022-07-21 00:00:00,USKUDAR-EMINONU,DENIZ
4075,0,2022-07-21 01:00:00,USKUDAR-EMINONU,DENIZ
4076,0,2022-07-21 02:00:00,USKUDAR-EMINONU,DENIZ
4077,0,2022-07-21 03:00:00,USKUDAR-EMINONU,DENIZ
4078,0,2022-07-21 04:00:00,USKUDAR-EMINONU,DENIZ
4079,0,2022-07-21 05:00:00,USKUDAR-EMINONU,DENIZ
4080,440,2022-07-21 06:00:00,USKUDAR-EMINONU,DENIZ
4081,1093,2022-07-21 07:00:00,USKUDAR-EMINONU,DENIZ
4082,1091,2022-07-21 08:00:00,USKUDAR-EMINONU,DENIZ
4083,861,2022-07-21 09:00:00,USKUDAR-EMINONU,DENIZ
4084,912,2022-07-21 10:00:00,USKUDAR-EMINONU,DENIZ
4085,1052,2022-07-21 11:00:00,USKUDAR-EMINONU,DENIZ
4086,1223,2022-07-21 12:00:00,USKUDAR-EMINONU,DENIZ
4087,1205,2022-07-21 13:00:00,USKUDAR-EMINONU,DENIZ
4088,1453,2022-07-21 14:00:00,USKUDAR-EMINONU,DENIZ
4089,1194,2022-07-21 15:00:00,USKUDAR-EMINONU,DENIZ
4090,1035,2022-07-21 16:00:00,USKUDAR-EMINONU,DENIZ
4091,1049,2022-07-21 17:00:00,USKUDAR-EMINONU,DENIZ
4092,897,2022-07-21 18:00:00,USKUDAR-EMINONU,DENIZ
4093,898,2022-07-21 19:00:00,USKUDAR-EMINONU,DENIZ
4094,830,2022-07-21 20:00:00,USKUDAR-EMINONU,DENIZ
4095,655,2022-07-21 21:00:00,USKUDAR-EMINONU,DENIZ
4096,257,2022-07-21 22:00:00,USKUDAR-EMINONU,DENIZ
4097,0,2022-07-21 23:00:00,USKUDAR-EMINONU,DENIZ
4098,0,2022-07-22 00:00:00,USKUDAR-EMINONU,DENIZ
4099,0,2022-07-22 01:00:00,USKUDAR-EMINONU,DENIZ
4100,0,2022-07-22 02:00:00,USKUDAR-EMINONU,DENIZ
4101,0,2022-07-22 03:00:00,USKUDAR-EMINONU,DENIZ
4102,0,2022-07-22 04:00:00,USKUDAR-EMINONU,DENIZ
4103,0,2022-07-22 05:00:00,USKUDAR-EMINONU,DENIZ
4104,463,2022-07-22 06:00:00,USKUDAR-EMINONU,DENIZ
4105,1087,2022-07-22 07:00:00,USKUDAR-EMINONU,DENIZ
4106,1065,2022-07-22 08:00:00,USKUDAR-EMINONU,DENIZ
4107,780,2022-07-22 09:00:00,USKUDAR-EMINONU,DENIZ
4108,869,2022-07-22 10:00:00,USKUDAR-EMINONU,DENIZ
4109,888,2022-07-22 11:00:00,USKUDAR-EMINONU,DENIZ
4110,342,2022-07-22 12:00:00,USKUDAR-EMINONU,DENIZ
4111,1374,2022-07-22 13:00:00,USKUDAR-EMINONU,DENIZ
4112,1281,2022-07-22 14:00:00,USKUDAR-EMINONU,DENIZ
4113,1189,2022-07-22 15:00:00,USKUDAR-EMINONU,DENIZ
4114,1064,2022-07-22 16:00:00,USKUDAR-EMINONU,DENIZ
4115,1007,2022-07-22 17:00:00,USKUDAR-EMINONU,DENIZ
4116,972,2022-07-22 18:00:00,USKUDAR-EMINONU,DENIZ
4117,917,2022-07-22 19:00:00,USKUDAR-EMINONU,DENIZ
4118,890,2022-07-22 20:00:00,USKUDAR-EMINONU,DENIZ
4119,806,2022-07-22 21:00:00,USKUDAR-EMINONU,DENIZ
4120,242,2022-07-22 22:00:00,USKUDAR-EMINONU,DENIZ
4121,0,2022-07-22 23:00:00,USKUDAR-EMINONU,DENIZ
4122,0,2022-07-23 00:00:00,USKUDAR-EMINONU,DENIZ
4123,0,2022-07-23 01:00:00,USKUDAR-EMINONU,DENIZ
4124,0,2022-07-23 02:00:00,USKUDAR-EMINONU,DENIZ
4125,0,2022-07-23 03:00:00,USKUDAR-EMINONU,DENIZ
4126,0,2022-07-23 04:00:00,USKUDAR-EMINONU,DENIZ
4127,0,2022-07-23 05:00:00,USKUDAR-EMINONU,DENIZ
4128,350,2022-07-23 06:00:00,USKUDAR-EMINONU,DENIZ
4129,780,2022-07-23 07:00:00,USKUDAR-EMINONU,DENIZ
4130,786,2022-07-23 08:00:00,USKUDAR-EMINONU,DENIZ
4131,764,2022-07-23 09:00:00,USKUDAR-EMINONU,DENIZ
4132,899,2022-07-23 10:00:00,USKUDAR-EMINONU,DENIZ
4133,1135,2022-07-23 11:00:00,USKUDAR-EMINONU,DENIZ
4134,1316,2022-07-23 12:00:00,USKUDAR-EMINONU,DENIZ
4135,1451,2022-07-23 13:00:00,USKUDAR-EMINONU,DENIZ
4136,1686,2022-07-23 14:00:00,USKUDAR-EMINONU,DENIZ
4137,1882,2022-07-23 15:00:00,USKUDAR-EMINONU,DENIZ
4138,1457,2022-07-23 16:00:00,USKUDAR-EMINONU,DENIZ
4139,1386,2022-07-23 17:00:00,USKUDAR-EMINONU,DENIZ
4140,1241,2022-07-23 18:00:00,USKUDAR-EMINONU,DENIZ
4141,1076,2022-07-23 19:00:00,USKUDAR-EMINONU,DENIZ
4142,1261,2022-07-23 20:00:00,USKUDAR-EMINONU,DENIZ
4143,1001,2022-07-23 21:00:00,USKUDAR-EMINONU,DENIZ
4144,322,2022-07-23 22:00:00,USKUDAR-EMINONU,DENIZ
4145,0,2022-07-23 23:00:00,USKUDAR-EMINONU,DENIZ
4146,0,2022-07-24 00:00:00,USKUDAR-EMINONU,DENIZ
4147,0,2022-07-24 01:00:00,USKUDAR-EMINONU,DENIZ
4148,0,2022-07-24 02:00:00,USKUDAR-EMINONU,DENIZ
4149,0,2022-07-24 03:00:00,USKUDAR-EMINONU,DENIZ
4150,0,2022-07-24 04:00:00,USKUDAR-EMINONU,DENIZ
4151,0,2022-07-24 05:00:00,USKUDAR-EMINONU,DENIZ
4152,66,2022-07-24 06:00:00,USKUDAR-EMINONU,DENIZ
4153,203,2022-07-24 07:00:00,USKUDAR-EMINONU,DENIZ
4154,295,2022-07-24 08:00:00,USKUDAR-EMINONU,DENIZ
4155,408,2022-07-24 09:00:00,USKUDAR-EMINONU,DENIZ
4156,524,2022-07-24 10:00:00,USKUDAR-EMINONU,DENIZ
4157,882,2022-07-24 11:00:00,USKUDAR-EMINONU,DENIZ
4158,1306,2022-07-24 12:00:00,USKUDAR-EMINONU,DENIZ
4159,1469,2022-07-24 13:00:00,USKUDAR-EMINONU,DENIZ
4160,1641,2022-07-24 14:00:00,USKUDAR-EMINONU,DENIZ
4161,1710,2022-07-24 15:00:00,USKUDAR-EMINONU,DENIZ
4162,1698,2022-07-24 16:00:00,USKUDAR-EMINONU,DENIZ
4163,1498,2022-07-24 17:00:00,USKUDAR-EMINONU,DENIZ
4164,1600,2022-07-24 18:00:00,USKUDAR-EMINONU,DENIZ
4165,1366,2022-07-24 19:00:00,USKUDAR-EMINONU,DENIZ
4166,1276,2022-07-24 20:00:00,USKUDAR-EMINONU,DENIZ
4167,1100,2022-07-24 21:00:00,USKUDAR-EMINONU,DENIZ
4168,382,2022-07-24 22:00:00,USKUDAR-EMINONU,DENIZ
4169,0,2022-07-24 23:00:00,USKUDAR-EMINONU,DENIZ
4170,0,2022-07-25 00:00:00,USKUDAR-EMINONU,DENIZ
4171,0,2022-07-25 01:00:00,USKUDAR-EMINONU,DENIZ
4172,0,2022-07-25 02:00:00,USKUDAR-EMINONU,DENIZ
4173,0,2022-07-25 03:00:00,USKUDAR-EMINONU,DENIZ
4174,0,2022-07-25 04:00:00,USKUDAR-EMINONU,DENIZ
4175,0,2022-07-25 05:00:00,USKUDAR-EMINONU,DENIZ
4176,513,2022-07-25 06:00:00,USKUDAR-EMINONU,DENIZ
4177,1040,2022-07-25 07:00:00,USKUDAR-EMINONU,DENIZ
4178,1045,2022-07-25 08:00:00,USKUDAR-EMINONU,DENIZ
4179,862,2022-07-25 09:00:00,USKUDAR-EMINONU,DENIZ
4180,814,2022-07-25 10:00:00,USKUDAR-EMINONU,DENIZ
4181,1009,2022-07-25 11:00:00,USKUDAR-EMINONU,DENIZ
4182,1169,2022-07-25 12:00:00,USKUDAR-EMINONU,DENIZ
4183,1263,2022-07-25 13:00:00,USKUDAR-EMINONU,DENIZ
4184,1220,2022-07-25 14:00:00,USKUDAR-EMINONU,DENIZ
4185,1240,2022-07-25 15:00:00,USKUDAR-EMINONU,DENIZ
4186,1025,2022-07-25 16:00:00,USKUDAR-EMINONU,DENIZ
4187,887,2022-07-25 17:00:00,USKUDAR-EMINONU,DENIZ
4188,777,2022-07-25 18:00:00,USKUDAR-EMINONU,DENIZ
4189,765,2022-07-25 19:00:00,USKUDAR-EMINONU,DENIZ
4190,716,2022-07-25 20:00:00,USKUDAR-EMINONU,DENIZ
4191,524,2022-07-25 21:00:00,USKUDAR-EMINONU,DENIZ
4192,213,2022-07-25 22:00:00,USKUDAR-EMINONU,DENIZ
4193,0,2022-07-25 23:00:00,USKUDAR-EMINONU,DENIZ
4194,0,2022-07-26 00:00:00,USKUDAR-EMINONU,DENIZ
4195,0,2022-07-26 01:00:00,USKUDAR-EMINONU,DENIZ
4196,0,2022-07-26 02:00:00,USKUDAR-EMINONU,DENIZ
4197,0,2022-07-26 03:00:00,USKUDAR-EMINONU,DENIZ
4198,0,2022-07-26 04:00:00,USKUDAR-EMINONU,DENIZ
4199,0,2022-07-26 05:00:00,USKUDAR-EMINONU,DENIZ
4200,491,2022-07-26 06:00:00,USKUDAR-EMINONU,DENIZ
4201,1119,2022-07-26 07:00:00,USKUDAR-EMINONU,DENIZ
4202,1004,2022-07-26 08:00:00,USKUDAR-EMINONU,DENIZ
4203,783,2022-07-26 09:00:00,USKUDAR-EMINONU,DENIZ
4204,890,2022-07-26 10:00:00,USKUDAR-EMINONU,DENIZ
4205,1045,2022-07-26 11:00:00,USKUDAR-EMINONU,DENIZ
4206,1228,2022-07-26 12:00:00,USKUDAR-EMINONU,DENIZ
4207,1337,2022-07-26 13:00:00,USKUDAR-EMINONU,DENIZ
4208,1334,2022-07-26 14:00:00,USKUDAR-EMINONU,DENIZ
4209,1177,2022-07-26 15:00:00,USKUDAR-EMINONU,DENIZ
4210,1114,2022-07-26 16:00:00,USKUDAR-EMINONU,DENIZ
4211,1064,2022-07-26 17:00:00,USKUDAR-EMINONU,DENIZ
4212,945,2022-07-26 18:00:00,USKUDAR-EMINONU,DENIZ
4213,882,2022-07-26 19:00:00,USKUDAR-EMINONU,DENIZ
4214,865,2022-07-26 20:00:00,USKUDAR-EMINONU,DENIZ
4215,715,2022-07-26 21:00:00,USKUDAR-EMINONU,DENIZ
4216,232,2022-07-26 22:00:00,USKUDAR-EMINONU,DENIZ
4217,0,2022-07-26 23:00:00,USKUDAR-EMINONU,DENIZ
4218,0,2022-07-27 00:00:00,USKUDAR-EMINONU,DENIZ
4219,0,2022-07-27 01:00:00,USKUDAR-EMINONU,DENIZ
4220,0,2022-07-27 02:00:00,USKUDAR-EMINONU,DENIZ
4221,0,2022-07-27 03:00:00,USKUDAR-EMINONU,DENIZ
4222,0,2022-07-27 04:00:00,USKUDAR-EMINONU,DENIZ
4223,0,2022-07-27 05:00:00,USKUDAR-EMINONU,DENIZ
4224,471,2022-07-27 06:00:00,USKUDAR-EMINONU,DENIZ
4225,1081,2022-07-27 07:00:00,USKUDAR-EMINONU,DENIZ
4226,1009,2022-07-27 08:00:00,USKUDAR-EMINONU,DENIZ
4227,906,2022-07-27 09:00:00,USKUDAR-EMINONU,DENIZ
4228,855,2022-07-27 10:00:00,USKUDAR-EMINONU,DENIZ
4229,1049,2022-07-27 11:00:00,USKUDAR-EMINONU,DENIZ
4230,1248,2022-07-27 12:00:00,USKUDAR-EMINONU,DENIZ
4231,1254,2022-07-27 13:00:00,USKUDAR-EMINONU,DENIZ
4232,1302,2022-07-27 14:00:00,USKUDAR-EMINONU,DENIZ
4233,1199,2022-07-27 15:00:00,USKUDAR-EMINONU,DENIZ
4234,971,2022-07-27 16:00:00,USKUDAR-EMINONU,DENIZ
4235,852,2022-07-27 17:00:00,USKUDAR-EMINONU,DENIZ
4236,858,2022-07-27 18:00:00,USKUDAR-EMINONU,DENIZ
4237,814,2022-07-27 19:00:00,USKUDAR-EMINONU,DENIZ
4238,640,2022-07-27 20:00:00,USKUDAR-EMINONU,DENIZ
4239,666,2022-07-27 21:00:00,USKUDAR-EMINONU,DENIZ
4240,238,2022-07-27 22:00:00,USKUDAR-EMINONU,DENIZ
4241,0,2022-07-27 23:00:00,USKUDAR-EMINONU,DENIZ
4242,0,2022-07-28 00:00:00,USKUDAR-EMINONU,DENIZ
4243,0,2022-07-28 01:00:00,USKUDAR-EMINONU,DENIZ
4244,0,2022-07-28 02:00:00,USKUDAR-EMINONU,DENIZ
4245,0,2022-07-28 03:00:00,USKUDAR-EMINONU,DENIZ
4246,0,2022-07-28 04:00:00,USKUDAR-EMINONU,DENIZ
4247,0,2022-07-28 05:00:00,USKUDAR-EMINONU,DENIZ
4248,475,2022-07-28 06:00:00,USKUDAR-EMINONU,DENIZ
4249,1130,2022-07-28 07:00:00,USKUDAR-EMINONU,DENIZ
4250,1052,2022-07-28 08:00:00,USKUDAR-EMINONU,DENIZ
4251,896,2022-07-28 09:00:00,USKUDAR-EMINONU,DENIZ
4252,874,2022-07-28 10:00:00,USKUDAR-EMINONU,DENIZ
4253,1035,2022-07-28 11:00:00,USKUDAR-EMINONU,DENIZ
4254,1265,2022-07-28 12:00:00,USKUDAR-EMINONU,DENIZ
4255,1201,2022-07-28 13:00:00,USKUDAR-EMINONU,DENIZ
4256,1288,2022-07-28 14:00:00,USKUDAR-EMINONU,DENIZ
